text,label,vader_label,textblob_label,vader_score,textblob_score,source,title
connor mcdavid reportedly sign extension stay oiler start nhl season click accept partner include iab transparency amp consent framework store access information device word use,positive,positive,neutral,0.5423,0.0,Yahoo Entertainment,Connor McDavid reportedly signs extension to stay with Oilers
say subsidy rural airline expire soon sunday government fund air travel face imminent expiry trump administration announce commercial flight small airport cease early come result ongoing partial shutdo investment idea grow wealth stock ideas amp sectoral trend report plus buy low sell high access score upside potential bigbull portfolio,positive,positive,neutral,0.2732,-0.01125,The Times of India,US says subsidies for rural airline to expire as soon as Sunday
transaction share october shell plc company announce purchase follow number cancellation aggregate information sh,positive,positive,neutral,0.3612,0.0,GlobeNewswire,Transaction in Own Shares
disney cut free parking source guest love shopping dining soak sight spring head lime garage structure schedule undergo extended maintenance early downtime affect parkin garageone structuresis,positive,positive,positive,0.7506,0.3333333333333333,Inside the Magic,Disney Cuts Free Parking Source From Guests in 2026
guidance national external quality assessment eqa scheme bowel cancer screen histopathology use essential cookie website work like set additional understand gov uk remember setting improve government service coo,neutral,neutral,neutral,0.0,0.0,Www.gov.uk,Guidance: National external quality assessment (EQA) scheme for Bowel Cancer Screening Histopathology
despite campaign promise white house eye new change social security medicare jeopardize hurt trump vow bad news voter believe decade ago donald stress specific point way differentiate adopt political party go cut like republican,negative,negative,neutral,-0.6664,-0.08838383838383836,MSNBC,"Despite campaign promises, White House eyes new changes to Social Security and Medicare"
cdc officially adopt acip recommendation covid chickenpox shot agency vaccine advisory committee member hand pick secretary kennedy center disease control prevention update guideline base month committ,positive,positive,negative,0.5994,-0.45,CBS News,"CDC officially adopts ACIP's recommendations on COVID, chickenpox shots"
ai bubble time size dot com frenzy subprime article url comment point steve goldstein artificially low interest rate stimulate investment hit scaling limit say research firm epically analyst,positive,positive,neutral,0.128,-0.1,Morningstar.com,The AI bubble is 17 times the size of the dot-com frenzy and four times subprime
instagram map show location check turn asap share precise open app default require opt clearly immediately restrict access find couple way dm inbox tap icon direct message tab launch interactive,positive,positive,positive,0.3182,0.15,ZDNet,Is Instagram Map showing your location? How to check and turn it off ASAP
spring boot basic custom starter performance tuning influential framework java ecosystem simplify way build production ready application cut boilerplate configuration nightmare master controller service nightmar,positive,positive,neutral,0.5106,0.03333333333333333,Javacodegeeks.com,Spring Boot Beyond the Basics: Custom Starters and Performance Tuning
st louis lawmaker fine nearly unpaid sewer bill state rep marty joe murray slap fail appear court legislator pay metropolitan district judgment enter wednesday mur,negative,negative,neutral,-0.3612,0.038888888888888896,STLtoday.com,"St. Louis lawmaker is fined nearly $1,400 for unpaid sewer bills"
senator pose question tcs hire practice america approach scrutinize giant like cognizant hiring demand detail american talent replacement worker wage parity inquiry follow mass layoff tech employee company simultaneously ask companiestata consultancy service technology solution global firm furnish,positive,positive,neutral,0.7269,-0.05,The Times of India,"US senators pose nine questions to TCS on hiring practices in America, H-1B approach"
wework india ipo falter amid governance valuation concern tepid investor interest criminal case weak financial risk penultimate day initial public offer struggle cent issue subscribe accord exchange datum institutional high net,negative,negative,neutral,-0.7717,-0.08785714285714286,BusinessLine,"WeWork India IPO falters amid governance, valuation concerns"
intel stock skyrocket month outpace semiconductor industry growth buy illusion rise jump investor ask true turnaround short term spike surge come major strategic move nvidia invest billion company work integrate corporation slightly despite strong rally trail competitor advance micro,positive,positive,positive,0.4545,0.13583333333333333,The Times of India,"Intel stock skyrockets 88% in just six months, outpacing the semiconductor industry’s growth – is Intel a must-buy now, or just an illusion?"
accelbyte py sdk service dsmc python gaming dsm controller require site not load browser extension network issue setting check connection disable ad blocker try diffe,neutral,neutral,neutral,0.0,0.0,Pypi.org,accelbyte-py-sdk-service-dsmc 0.16.0
navigate interference jammertest paris esa oct essential track morning jog land air ambulance reliance satellite navigation grow risk associate interruption natural intentional pursuit strength jammertestby staff writersparis sate,positive,positive,neutral,0.2732,0.05,Gpsdaily.com,Navigating through interference at Jammertest
firefly aerospace acquire scitec deal expand national security portfolio los angeles spx oct nasdaq fly announce definitive agreement inc recognize leader advanced technology transaction value approximately million portfolioby clarence oxfordlos,positive,positive,positive,0.8834,0.2666666666666667,Spacewar.com,Firefly Aerospace to Acquire SciTec in $855M Deal Expanding National Security Portfolio
ariane set deploy copernicus sentinel november paris france spx oct local time french guiana utc cet arianespace plan launch satellite aboard europe spaceport mission va mark erica marchandparis,neutral,neutral,neutral,0.0258,0.0,Space Daily,Ariane 6 set to deploy Copernicus Sentinel 1D on November 4
mirae asset global investment co ltd grow stock holding cardinal health inc cah nyse free report second quarter accord company recent filing security exchange commission firm own,positive,positive,positive,0.802,0.13333333333333333,ETF Daily News,"Mirae Asset Global Investments Co. Ltd. Grows Stock Holdings in Cardinal Health, Inc. $CAH"
amb financial otcmkts amfc stock price buy corp free report share shoot monday company trade high hand mid day trading decline average session volume shar,positive,positive,neutral,0.743,0.082,ETF Daily News,AMB Financial (OTCMKTS:AMFC) Stock Price Up 0.8% – Should You Buy?
phillips psx share acquire mirae asset global investment co ltd lift position nyse free report nd quarter accord company recent filing security exchange commission sec firm own sha securit,positive,positive,positive,0.8555,0.11666666666666665,ETF Daily News,Phillips 66 $PSX Shares Acquired by Mirae Asset Global Investments Co. Ltd.
mirae asset global investment co ltd reduce stake trip com group limited sponsor adr tcom cut share nasdaq free report second quarter accord company recent form file security exchang,positive,positive,neutral,0.7506,0.06571428571428573,ETF Daily News,Mirae Asset Global Investments Co. Ltd. Reduces Stake in Trip.com Group Limited Sponsored ADR $TCOM
ealixir otcmkts eaxr stock price happen inc free report share rise monday company trade high approximately change hand increase average daily volume sh trading,positive,positive,neutral,0.875,0.0020000000000000074,ETF Daily News,Ealixir (OTCMKTS:EAXR) Stock Price Up 26.5% – Here’s What Happened
ata nasdaq aacg trade time buy inc free report share trading monday company high approximately hand decline average daily volume,positive,positive,neutral,0.8271,0.0020000000000000074,ETF Daily News,ATA (NASDAQ:AACG) Trading Up 4.1% – Time to Buy?
miss malmur riot labs ltd employment tribunal decision use essential cookie website work like set additional understand gov uk remember setting improve government service coo,positive,positive,neutral,0.0516,0.0,Www.gov.uk,Miss M Malmur v Riot Labs Ltd: 3305726/2024
accelbyte py sdk service dslogmanager python gaming services ds log manager require site not load browser extension network issue setting check connection disable ad blocker try diffe,neutral,neutral,neutral,0.0,0.0,Pypi.org,accelbyte-py-sdk-service-dslogmanager 0.12.0
accelbyte py sdk service dsartifact python gaming services ds artifact manager require site not load browser extension network issue setting check connection disable ad blocker try diffe,neutral,neutral,neutral,0.0,0.0,Pypi.org,accelbyte-py-sdk-service-dsartifact 0.14.0
robeco institutional asset management million stock position onemain holdings inc omf cut nyse free report second quarter accord recent filing security exchange commission fund own share sec,positive,positive,positive,0.8074,0.18,ETF Daily News,"Robeco Institutional Asset Management B.V. Has $2.85 Million Stock Position in OneMain Holdings, Inc. $OMF"
robeco institutional asset management million stock holding grupo televisa tv raise position nyse free report nd quarter holdingschannel fund own share company purchase additional sha,positive,positive,positive,0.7906,0.5,ETF Daily News,Robeco Institutional Asset Management B.V. Has $2.88 Million Stock Holdings in Grupo Televisa S.A. $TV
robeco institutional asset management million stake federated hermes inc fhi raise position nyse free report second quarter accord recent filing sec firm own share company stock,positive,positive,positive,0.7906,0.11666666666666665,ETF Daily News,"Robeco Institutional Asset Management B.V. Has $3.33 Million Stake in Federated Hermes, Inc. $FHI"
robeco institutional asset management million stake dorman products inc dorm decrease position share nasdaq free report second quarter accord company recent filing security exchange commission,positive,positive,positive,0.8555,0.13333333333333333,ETF Daily News,"Robeco Institutional Asset Management B.V. Has $4.30 Million Stake in Dorman Products, Inc. $DORM"
robeco institutional asset management reduce stock position rexford industrial realty inc rexr lessen holding share nyse free report nd quarter accord recent filing security exchange commission sec,positive,positive,positive,0.8555,0.10000000000000002,ETF Daily News,"Robeco Institutional Asset Management B.V. Reduces Stock Position in Rexford Industrial Realty, Inc. $REXR"
robeco institutional asset management take position banco de chile bch purchase new stake share nyse free report second quarter accord company recent filing sec firm bank stock th,positive,positive,neutral,0.7906,0.0393939393939394,ETF Daily News,Robeco Institutional Asset Management B.V. Takes Position in Banco De Chile $BCH
robeco institutional asset management decrease stake becton dickinson company bdx reduce position nyse free report second quarter accord recent form file security exchange commission institu fil,positive,positive,positive,0.802,0.13333333333333333,ETF Daily News,"Robeco Institutional Asset Management B.V. Decreases Stake in Becton, Dickinson and Company $BDX"
robeco institutional asset management reduce stock position radware ltd rdwr lower holding share nasdaq free report second quarter accord company recent filing security exchange commission firm fi,positive,positive,neutral,0.802,0.05,ETF Daily News,Robeco Institutional Asset Management B.V. Reduces Stock Position in Radware Ltd. $RDWR
robeco institutional asset management acquire share technipfmc plc fti increase holding nyse free report nd quarter accord recent form file sec fund own oil gas company,positive,positive,positive,0.8519,0.225,ETF Daily News,"Robeco Institutional Asset Management B.V. Acquires 5,218 Shares of TechnipFMC plc $FTI"
robeco institutional asset management boost stock position yalla group limited sponsor adr yala grow holding nyse free report second quarter accord recent disclosure security exchange commission sec institu wi,positive,positive,neutral,0.8402,0.04571428571428572,ETF Daily News,Robeco Institutional Asset Management B.V. Boosts Stock Position in Yalla Group Limited Sponsored ADR $YALA
robeco institutional asset management sell share honeywell international inc hon trim holding nasdaq free report second quarter accord company recent form file sec firm own,positive,positive,neutral,0.7906,0.09999999999999999,ETF Daily News,Robeco Institutional Asset Management B.V. Sells 212 Shares of Honeywell International Inc. $HON
robeco institutional asset management million stock position fifth bancorp fitb cut holding nasdaq free report nd quarter accord company recent disclosure sec firm own share financial,positive,positive,positive,0.7096,0.11666666666666665,ETF Daily News,Robeco Institutional Asset Management B.V. Has $3.51 Million Stock Position in Fifth Third Bancorp $FITB
netweb technology share double month buy sell hold soar drive strong demand artificial intelligence cloud infrastructure solution company secure substantial order boost revenue profitability outlook expansion manufacturing ai turn hot small cap story dalal street investor bet expand footprint india,positive,positive,neutral,0.9565,0.038888888888888896,The Times of India,"Netweb Technologies shares more than double in 3 months. Should you buy, sell or hold?"
travel retail grapple conversion debacle passenger traffic spend remain canne france headwind tailwind converge buffet industry navigate confused sea billion plus channel lead fragrance cosmetic,negative,negative,negative,-0.3182,-0.4,WWD,Travel Retail Grapples With Conversion
jack schlossberg spot make round manhattan dem ahead potential congressional run handsome grandson jfk jackie son caroline ed join lexington democratic club fall social yesterday times headline army national guard enrollment woman uniform second column unearthed long ago letter say reserve offer promotion pay,positive,positive,neutral,0.6124,0.04722222222222222,New York Post,Jack Schlossberg spotted making the rounds with Manhattan Dems ahead of potential congressional run
brutally honest city builder feature greedy landlord cutthroat corporation newspaper give constant reminder citizen bad luck fault tax rate feed treasury starve people simulation whisper uncomfortable truth service cost oh new know exactly start ll drag bunch long road map slam ton residential commercial zone slap fire house cop shop,negative,negative,neutral,-0.9169,-0.04040404040404039,PC Gamer,"This 'brutally honest' city builder features greedy landlords, cutthroat corporations, and a newspaper that gives you 'a constant reminder that your citizens' bad luck is perhaps your fault'"
nn inc provide update aerospace defense capability company announce new weapon customer north american machining operations charlotte oct globe newswire nasdaq nnbr global diversify industrial,negative,negative,neutral,-0.1779,0.04545454545454545,GlobeNewswire,"NN, Inc. Provides Update on Aerospace and Defense Capabilities"
shake shack expansion dream recipe disaster inc nyse shak face mount margin pressure slow store sale growth rise beef cost aggressive pricing fast casual sector challenge ambition,negative,negative,negative,-0.4404,-0.20000000000000004,Yahoo Entertainment,Is Shake Shack's Expansion Dream A Recipe For Disaster?
pm modi day maharashtra visit oct launch navi mumbai international airport new metro line prime minister inaugurate phase massive greenfield project poise transform global aviation hub flag make entire aqua operat narendra october key highlight inauguration anticipated nmia wednesday afternoon,positive,positive,neutral,0.34,0.022727272727272724,The Times of India,"PM Modi on 2-day Maharashtra visit from Oct 8; to launch Navi Mumbai International Airport, new Mumbai Metro line"
stock market highlight october sensex nifty ride festive optimism gold hit record high share price open positive note tuesday morning start previous close trade point cent forex live update rupee end weak paise dollar cautiously amid glob,positive,positive,neutral,0.926,-0.0030050505050505105,BusinessLine,"Stock Market Highlights 7 October 2025: Sensex, Nifty ride up on festive optimism; gold hits record high"
sanction hit russian energy giant talk lng terminal kakinada port gazprom state own firm invest million build hurt sour india tie new delhi tonne regasification indias east coast plan,negative,negative,neutral,-0.3182,0.06439393939393938,Livemint,US sanctions-hit Russian energy giant in talks for LNG terminal at Kakinada port
master plan work build brand new city navi mumbai airport aerocity near finalization cidco aim develop acre adjacent international project alongside educity medicity corporate park create integrate ecosystem significant industrial development corporation urban planning agency maharashtra government expect finalise,positive,positive,positive,0.4404,0.10189393939393938,The Times of India,Master plan in the works to build a brand new city around Navi Mumbai Airport
scheme keep young offender custody child approach treat people melanie stewart smithswindon youth justice project old burger van sell coffee sandwich office car park doesn sound like sp,positive,positive,positive,0.7269,0.20000000000000004,BBC News,The scheme keeping young offenders out of custody
iphone secret dynamic island finally go budget represent apple strategic effort technology accessible offering balance affordability functionality design user prioritize essential feature premium innovation device set launch fe,positive,positive,neutral,0.6369,-0.0050000000000000044,Geeky Gadgets,iPhone 17e’s $599 Secret: Is the Dynamic Island Finally Going Budget?
trucking org call elp assessment cdl test legislative reform ata congressional leader relate testing driver training cabotage plus canadian alliance launch new campaign fight inc scheme news brief wednesday oct improve truck safety accord canada,positive,positive,neutral,0.4767,0.06818181818181818,Overdriveonline.com,"Trucking org calls for ELP assessment as part of CDL test, among other legislative reforms"
critical network face stealthy intrusion record break ddo attack rise cryptographic demand accord nokia study press releasecritical nearly telecom operator experience,negative,negative,neutral,-0.7184,0.05,GlobeNewswire,"Critical networks face stealthy intrusions, record-breaking DDoS attacks and rising cryptographic demands, according to Nokia study"
russian region eye indian investment tatarstan keen gateway market regional head rustam minnikhanov say read article rt com eager expand economic cooperation india serve south asian nation enter local minnikhano,positive,positive,neutral,0.743,0.05,RT,Russian region eyes Indian investment
payment app dot help avert crore potential fraud loss phonepe co founder accord breakup share chari claim citizen financial paytm save month worth risk indicator platform develop department telecom senior walmar,neutral,neutral,neutral,0.0258,0.09999999999999999,BusinessLine,"Payment apps, DoT help avert ₹200 crore potential fraud loss: PhonePe co-founder"
garuda seek billion cash danantara tycoon chairul tanjung cut stake grapple burgeon debt year intense competition big rival lion air net loss widen million half pt indonesia aircraft take soekarno hatta international airport cengkareng wednesday july photographer dima ardian bloomberg finance,negative,negative,neutral,-0.6808,0.0066666666666666706,Forbes,Garuda Seeks $1.4 Billion Cash From Danantara As Tycoon Chairul Tanjung Cuts Stake
pr synology release diskstation manager today announce dsm deliver enhance storage efficiency strengthen security reliability new productivity feature datum grow rapidly advanced solution need manage process rap,positive,positive,positive,0.8591,0.2681818181818182,Techpowerup.com,(PR) Synology Releases DiskStation Manager 7.3
uk vertu motor see million hit jlr cyberattack click accept partner include iab transparency amp consent framework store access information device word use,positive,positive,neutral,0.5423,0.0,Yahoo Entertainment,UK's Vertu Motors sees up to $7.4 million hit from JLR cyberattack
announce ot liquidity provide day deadline european central bank ecb union country adopt euro main task maintain price stability area preserve purchasing power single currency use functional cookie store user preference analytic improve website performance party set service integrate choice,positive,positive,neutral,0.743,0.023809523809523808,Europa.eu,"Announcing 20250089 (OT,liquidity providing), for 7 days deadline 09:45"
garda patrol public transport today crack anti social behaviour attempt improve safety issue talk point recent month dart luas line dublin intercity route country bid prevent joint operation,positive,positive,neutral,0.5423,0.011111111111111112,TheJournal.ie,Gardaí will be patrolling public transport today to crack down on anti-social behaviour
kra record high monthly custom collection history single month authority collect ksh billion september kenya revenue authoritys statement wednesday october say,positive,positive,neutral,0.0772,0.04428571428571429,Nairobileo.co.ke,KRA Records Highest Monthly Customs Collection in History
ips officer puran kumar allegedly shoot chandigarh home leave mysterious page note suicide haryana adgp know integrity find dead residence tuesday police investigate alleged occur day new post recover additional director general year old honesty outspokenness afternoon,negative,negative,neutral,-0.765,-0.016233766233766236,The Times of India,"IPS officer Y Puran Kumar allegedly shoots himself at Chandigarh home, leaves mysterious 9-page note before suicide"
eqt back credila financial say reassess ipo plan visa rule exclusive content billionaire business market bloomberg india whatsapp include update services ltd slow initial public offering mumbai company seek late new come effect ac,positive,positive,neutral,0.128,-0.06623376623376624,Bloomberg,EQT-backed Credila Financial is said to reassess IPO plans on US visa rules
openai disrupt russian north korean chinese hacker misuse chatgpt cyberattack tuesday say activity cluster artificial intelligence ai tool facilitate malware development include language threat actor chatbot help develop acto,positive,positive,negative,0.34,-0.19999999999999998,Internet,"OpenAI Disrupts Russian, North Korean, and Chinese Hackers Misusing ChatGPT for Cyberattacks"
ai empathy won replace human leader artificial intelligence gain emotional skill think fundamentally substitute rapidly ability gado getty image int,positive,positive,negative,0.9201,-0.19999999999999998,Forbes,Why AI Empathy Won’t Replace Human Leaders (Yet)
build plex medium server october prime day deal tired pay streaming service like netflix hbo max maybe time set price entry somewhat steep plenty great home big th,positive,positive,positive,0.4654,0.13333333333333333,Madshrimps.be,Build a Plex Media Server With These October Prime Day Deals
radiflow unifie ot risk compliance response launch new unify ai enhance cybersecurity platform deliver visibility management streamlined incident mid sized industrial enterprise enable operator enterp,negative,negative,neutral,-0.2732,0.06818181818181818,Help Net Security,"Radiflow360 unifies OT risk, compliance, and response"
rajvir jawanda death punjabi singer hospitalise help family pay medical bill artist die succumb injury sustain road accident himachal pradesh life support nearly day receive industry friend expense untimely actor leave fan entertainment heartbroken year old pass away battle,negative,negative,neutral,-0.8591,0.06666666666666667,The Times of India,Rajvir Jawanda death: When the Punjabi singer was hospitalised who helped his family by paying his medical bills?
dead build construction collapse central madrid office block convert hotel emergency service recover body people city find late night site near plaza,negative,negative,neutral,-0.9186,-0.1,TheJournal.ie,Four dead after building under construction collapses in central Madrid
stephen moore spectrum sale enhance economic national security good feature big beautiful tax cut authorization fcc raise billion electronic auction unheralded pass july sell,positive,positive,positive,0.7964,0.4375,The Daily Caller,STEPHEN MOORE: Spectrum Sale Enhances Economic And National Security
illegal commercial loud state california sign new law senate bill go force stream service like netflix hulu amazon prime video stop blast jarring way show actually watch louder,negative,negative,neutral,-0.3818,-0.052727272727272734,Madshrimps.be,It’s Now Illegal for Commercials to Be Too Loud in This State
tcs result preview pat likely grow yoy key thing track tata consultancy service kick earning season thursday brokerage project net profit growth rs crore revenue expect rise hdfc securities mos indian bellwether estimate put bottomline ran,positive,positive,neutral,0.7717,0.0,The Times of India,TCS Q2 Results Preview: PAT likely to grow up to 10% YoY; 5 key things to track
critical staffing shortage trigger nationwide flight delay government shutdown strain aviation system air traffic controller amid federal nearly faa tsa officer work guarantee paycheck force slow operation raise fear cascade disr guarante,negative,negative,neutral,-0.7906,-0.06666666666666668,Naturalnews.com,Critical staffing shortages trigger nationwide flight delays as government shutdown strains aviation system
mega ipo hong kong fast fashion retailer shein slow block second india innings global leader licensing agreement reliance retail venture find building momentum easy lot happen online china found singapore headquartered company ready multi billion dollar public list middle,positive,positive,neutral,0.6908,0.06666666666666667,Livemint,Mega IPO in Hong Kong but fast-fashion retailer Shein is slow off the blocks in its second India innings
war ukraine day brief tuesday night update long post rundown basic tonight zelensky return ukrainian child abduct illegally deport russia priority exchange warrior prisoner categorie excha,negative,negative,negative,-0.8126,-0.1375,Balloon-juice.com,"War for Ukraine Day 1,321: A Brief Tuesday Night Update"
way cmo advantage amazon prime big deal day litmus test control brand willing cede scale unwilling join bezos empire make clear statement box envelope deliver door residential building getty retail giant october shopping event scrappy young siblin,positive,positive,neutral,0.7579,0.09,Forbes,Three Ways For CMOs To Take Advantage Of Amazon Prime Big Deal Days
cea industry snap bnb target supply token hit time high window open href blank return false gt ford supplier fire impact production tesla afforda,negative,negative,neutral,-0.0772,-0.06000000000000002,Biztoc.com,CEA Industries Snaps Up $624M in BNB – Targeting 1% Supply as Token Hits All-Time High
fast safe wi fi home optimization guide despite tuck away forget wireless device start act router critical people line activity understandable folk set little bit main,positive,positive,positive,0.5948,0.1358333333333333,Hot Hardware,"Get Faster, Safer Wi-Fi At Home With This Optimization Guide"
cocoa price pressure improved global supply outlook window open href blank return false gt ford supplier fire impact production tesla afforda,positive,positive,negative,0.1531,-0.10000000000000002,Biztoc.com,Cocoa Prices Pressured by an Improved Global Supply Outlook
today news nutshell kathmandu khabarhub bring glimpse major development day nepal include politic business economy sport entertainment election commission official meet prime minister karki discuss upcoming poll el,positive,positive,neutral,0.4215,0.0625,Khabarhub.com,Today’s News in a Nutshell
ibm amd power zyphra frontier model training cloud collaborate deliver advanced ai infrastructure open source research company enter multi year collaboration product base,positive,positive,negative,0.25,-0.13333333333333333,Storagereview.com,IBM and AMD to Power Zyphra’s Frontier Model Training on IBM Cloud
long cybercriminal business model work company vulnerable attack cybercrime service crook pay target extortion tero vesalainen shutterstock uk nursery chain kido represent disturb new low hacker threaten expose personal datum young child,negative,negative,neutral,-0.9081,-0.05227272727272728,The Conversation Africa,"As long as the cybercriminals’ business model works, companies are vulnerable to attack"
gist hindu september current affair week free available subscribed member,positive,positive,positive,0.5106,0.26666666666666666,Iasexamportal.com,Gist of The Hindu : SEPTEMBER-2025
fear gold shortage grip indian jeweller demand rebound despite soar price surge hit record high globally domestically physical market follow sharp amid precious metal new daily global domestic,negative,negative,neutral,-0.25,0.0745959595959596,BusinessLine,Fear of gold shortage grips Indian jewellers as demand rebounds despite soaring prices
indian jeweller fear supply crunch gold demand rebound despite soar price shortage surge hit record high globally domestically physical market grip follow sharp amid precious metal new daily global domestic,positive,positive,neutral,0.1877,0.0745959595959596,BusinessLine,Indian jewellers fear supply crunch as gold demand rebounds despite soaring prices
human expand ivt detection toolkit new product advertiser platform bot riddle open web struggle prevent ad serve invalid traffic filter industry focus datum contain bid request user agent info ip address,neutral,neutral,neutral,0.0258,0.04545454545454545,AdExchanger,"HUMAN Expands Its IVT Detection Toolkit With A New Product For Advertisers, Not Platforms"
datum service daas information provision distribution model data file include text image sound video available customer network typically internet typical,neutral,neutral,positive,0.0,0.1166666666666667,Techtarget.com,What is data as a service (DaaS)?
good october prime day deal amazon sale aka big finally ve collect find noise cancel headphone robot vacuum ole tv majority recommendation thoroughl,positive,positive,positive,0.3818,0.17291666666666666,The Verge,The 180 best October Prime Day deals
advanced electronic technology ai research report global convergence quantum neuromorphic computing power trillion market opportunity traditional silicon base architecture face challenge rise demand lead shift specialized solution reduce usage enhance adaptability brain inspire network comput dublin oct globe newswire edge processor add researcha,positive,positive,neutral,0.8625,-0.1,GlobeNewswire,Advanced Electronics Technologies for AI Research Report 2026-2036: Global Convergence of Quantum and Neuromorphic Computing Powers $2 Trillion Market Opportunity
govt confident complete idbi bank stake sale fy dfs secy progressing plan government sell divestment state run underway pull department financial service secretary nagaraju say tuesday speak annual gff,positive,positive,positive,0.4939,0.19999999999999998,BusinessLine,Govt confident of completing IDBI Bank stake sale in FY26: DFS Secy
uk prime minister keir starmer arrive mumbai pm meet modi strengthen india strategic partnership discuss trade technology defense wednesday ahead meeting narendra financial capital fly london business del,positive,positive,positive,0.4215,0.4,BusinessLine,UK Prime Minister Keir Starmer arrives in Mumbai
muslims india poll bind bihar battle bangladeshi infiltrator tag community bangla speak muslim eastern state seemanchal region edge key assembly election near kishanganj katihar decade ago mukhtar alam study government school majority district hindu friend,positive,positive,neutral,0.1531,0.05,Al Jazeera English,Muslims in India’s poll-bound Bihar battle ‘Bangladeshi infiltrator’ tag
ncp unit state express solidarity cji condemn attack collective outrage unity sp district organise demonstration submit memorandum local tehsildar demand strict legal action advocate rakesh kishor nationalist congress party sharad pawar maharashtra tuesday chief justice india gavai incident,negative,negative,positive,-0.0772,0.10000000000000002,The Indian Express,"NCP Units across state express solidarity with CJI, condemn attack on him"
maharashtra govt clear new cluster redevelopment plan mumbai slum skyline set major transformation government greenlit scheme initiative aim rebuild large pocket old building rehabilitation authority lead project tuesday approve country commercial capital integrate dilapi,positive,positive,positive,0.4404,0.10219155844155843,The Times of India,Maharashtra govt clears new cluster redevelopment plan for Mumbai’s slums
new bob dylan box set feature previously unrelease song generous share outtake career rock roll hall famer minnesota halloween hell release bootleg series volume,neutral,neutral,negative,-0.0258,-0.14343434343434344,Boston Herald,New Bob Dylan box set features previously unreleased songs
stream analytic market expect generate revenue usd billion globally cagr verify research drive rapid adoption real time datum processing ai power increase iot deployment industry high infrastructure cost security concern restrain growth grow demand lewe delaware oct globe newswire global streaming size project accord new report publish verifi,positive,positive,neutral,0.7003,0.09927272727272726,GlobeNewswire,"Streaming Analytics Market is expected to generate a revenue of USD 252.12 Billion by 2031, Globally, at 33.56% CAGR: Verified Market Research®"
world economy bad fear imf chief say global well expect face prolonged uncertainty underwhelme medium term growth prospect head today,negative,negative,negative,-0.4939,-0.3499999999999999,RTE,"World economy not doing as bad as feared, IMF chief says"
medicare reimburse enterotrack esophageal string test expand access patient eosinophilic esophagitis minimally invasive eoe monitor nationwide aurora colo oct globe newswire llc announce center amp medicaid services cms pay company est markin,positive,positive,neutral,0.2263,-0.1,GlobeNewswire,"Medicare Now Reimbursing for EnteroTrack’s Esophageal String Test®, Expanding Access to Patients with Eosinophilic Esophagitis"
emotionally stunt psychopath social media erupt left wing darling hasan piker appear use shock collar stretch dog kaya fucking stop say reach cause let yelp post leave wingcommentatorhasan hot water treatment recent stream complain poor internet connection equate viole,negative,negative,negative,-0.6936,-0.10238095238095238,Mediaite,‘Emotionally-Stunted Psychopath’: Social Media Erupts at Left-Wing Darling Hasan Piker for Appearing to Use Shock Collar on Stretching Dog
ola uber drivers union halt aggregator taxi auto service mumbai today bharatiya gig kamgar manch call bandh rapido autorickshaw thursday keshav kshirsagar karwa chauth bollywood diva approve lehenga look festival,positive,positive,neutral,0.4939,0.0,The Times of India,Ola Uber drivers’ union to halt aggregator taxi and auto services in Mumbai today
build ai empire sam altman insight sora energy reflect continuous breakthrough deep learning describe miracle keep give despite initial skepticism post appear nextbigwhat achieve furth,positive,positive,neutral,0.7677,0.0,Nextbigwhat.com,Building an AI Empire: Sam Altman’s Insights on Sora & Energy
not care stroke expert reveal good way help people support tell story reproductive right climate change big tech independent ground develop investigate financia,positive,positive,positive,0.688,0.2464285714285714,The-independent.com,The do’s and dont’s of caring for someone after a stroke
travel association america economy lose billion count week government shutdown begin congress reach agreement restore funding cost estimate lost spending real irreversible da fundingcoste spendi,negative,negative,positive,-0.0772,0.2,Hospitality Net,U.S. Travel Association: America’s Travel Economy Has Lost $1 Billion—and Counting
fo talk netflix nfl popular church gen move away religion rohan khattar singh fair observer video producer social medium manager speak anna may young voice contributor examine decline christian attendance united states compare organized cultura amp,positive,positive,positive,0.7845,0.2866666666666667,Fair Observer,"FO° Talks: Netflix and NFL Are More Popular Than Church, Gen Z Moving Away From Religion?"
cmo circle turn ai solution brand statement genpact caitlin blewett reveal manage bold rebrand agentic lead change continue read gist power year long global reflect shift process expertise datum drive insight,positive,positive,neutral,0.5994,0.09444444444444444,CMSWire,CMO Circle: Turning 270 AI Solutions Into a Brand Statement
spotify team chatgpt let user create playlist instantly post appear android headline recently openai announce allow run app directly conversation good news look like ll able use help,positive,positive,positive,0.8779,0.25999999999999995,Android Headlines,Spotify Teams Up with ChatGPT to Let Users Create Playlists Instantly
police lenient zimbabwe disabled black market currency dealer economic uncertainty drive desperate people include disability illegal foreign trade harare kenia mutsenha long cease zimbabwean local bank account abandon trading dollar economically volatile country prefer de,negative,negative,neutral,-0.8442,-0.06416666666666666,Al Jazeera English,‘Police are lenient’: Zimbabwe’s disabled black market currency dealers
forget starlink verizon ast spacemobile satellite phone service announce strategic partnership year company solidify relationship commercial agreement offer connectivity don miss late story add pcmag preferred source googleas mis google spacex race dominate double rival instead,positive,positive,neutral,0.0516,-0.09999999999999999,PCMag.com,"Forget Starlink, Verizon Is All In on AST SpaceMobile for Satellite Phone Service"
